"Date","cloud_cover","sunshine","global_radiation","max_temp","mean_temp","min_temp","precipitation","pressure","snow_depth","Number of Bicycle Hires","CO","NO","NO2","O3","PM10","SO2","Bus journeys (m)","Underground journeys (m)","DLR Journeys (m)","Tram Journeys (m)","Overground Journeys (m)","London Cable Car Journeys (m)","TfL Rail Journeys (m)"
2014-04-09,2,8,193,17.1,9.7,5.4,0,101850,0,29621,0.6,206.8,130.2,6.4,33.9,13,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-10,2,9.7,215,16.6,10.8,4.4,0,102560,0,29229,0.4,161.8,108.7,14.5,28.7,11.6,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-11,4,8.2,198,16,11.6,6.6,0,102250,0,28435,0.4,60.5,74.9,25.1,22.1,5.7,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-12,5,2.9,126,14.1,13,9.9,0,102160,0,25706,0.6,154.5,114.1,9,34.9,11.1,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-13,3,3.5,137,16.4,10.2,6.3,0,101930,0,31404,0.3,64.9,72.6,26.7,21.5,6.7,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-14,1,12.3,251,15.8,12.2,7.9,0,102160,0,28742,0.3,43.4,60.9,33.9,20.3,3.8,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-15,1,11,238,14.6,10.9,6,0,102480,0,30031,0.3,83.2,77.7,27.1,24.9,5,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-16,0,12.8,260,17.1,9.2,3.8,0,103000,0,30934,0.9,175.3,129.89999,14.9,38.6,9.1,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-17,0,12.9,263,16.9,10.3,3.5,0,102750,0,27676,0.5,164.5,105.9,21.7,36.8,10.4,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-18,3,5.8,177,12.7,11.4,5.9,0,102010,0,22152,0.4,20.6,40.2,47.3,17.6,2.3,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-19,2,7.6,202,14,9.2,5.7,0,102070,0,21424,0.4,28.4,50.1,44.8,18,2.5,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-20,3,8.3,213,14.2,8.7,3.4,0,101810,0,7188,0.5,47.4,53.4,NA,49,4.2,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-21,5,0.1,71,19.3,10.5,6.7,8.8,100680,0,20532,0.5,65.3,77.2,24.3,39.5,7.5,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-22,3,6.9,197,16.4,12.2,5.1,26.8,100550,0,22689,0.6,187.39999,109.9,15.9,36.7,12.1,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-23,7,0.7,92,16.5,13,9.6,0.2,100840,0,27102,0.6,204,120.8,10.7,35.7,11.3,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-24,4,5.4,178,17.3,11.2,5.8,2.4,101750,0,29119,0.5,220.60001,110.1,12.6,28.2,12,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-25,5,3.7,152,13.2,13.8,10.2,0.6,101860,0,20400,0.5,152.60001,75.3,16.3,33.3,8.2,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-26,6,0,68,16.2,11.1,9,6,101150,0,25195,0.4,139,94,19.1,26.6,8.4,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-27,4,6.6,198,14.7,11.9,7.5,1.4,100470,0,21284,0.3,100.6,80.2,27.8,19.7,6.5,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-28,7,0.7,95,18.2,11.7,8.7,0.2,100340,0,29474,0.4,111.1,78.9,19.6,32.5,6.4,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-29,6,2.6,137,17.2,14,9.8,0,101050,0,46333,0.5,164.2,98.4,13.7,41.8,9,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-04-30,4,4.3,167,19.6,12.8,8.4,0,101240,0,49025,0.7,282.29999,130.60001,7,46.1,14.6,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-05-01,1,11.1,262,13.9,13.1,6.5,3.4,101250,0,16644,0.6,231.8,101,11.4,31.1,12.3,164.112898433373,88.7957539639463,7.561717,2.24239382915273,9.72118180749228,0.144542,2.85485452100818
2014-05-02,8,0,71,12.5,11.8,9.6,8.2,101070,0,26510,0.2,48.6,61.6,38.4,19.2,2.7,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-03,7,0.3,86,14.5,10.6,8.7,0,102340,0,31534,0.2,55.4,65.8,40,18.6,3,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-04,0,13.2,292,16.6,8.5,2.5,0,102850,0,33030,0.5,146,108.1,22.1,30.3,8,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-05,0,10.8,264,18.5,10.7,4.7,0,102320,0,33748,0.5,126.5,112.3,26.3,34.8,7.6,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-06,2,9.6,250,18.8,11.9,5.3,0.2,101260,0,32323,0.6,245.89999,118.8,15.3,30,13.2,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-07,5,6.9,213,17.8,15.4,11.9,0.8,100590,0,28802,0.5,245.7,108,NA,29.9,12.8,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-08,6,4.7,181,15.8,14,10.1,1,100910,0,19398,0.6,280.20001,97.5,8.9,29.4,14.1,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-09,7,0.3,89,17.8,13.4,11,3.4,100830,0,30131,0.5,221.8,102.3,13.2,34.3,11.6,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-10,5,8.5,239,18.1,14.5,11.2,2.8,101130,0,19373,0.4,153.39999,82.7,17.8,27.5,8.8,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-11,6,4.8,185,14.9,14.4,10.6,2.6,100390,0,17645,0.4,144.5,86.8,19.2,24.4,8.5,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-12,7,1.9,132,17.9,11.8,8.7,0,100380,0,26149,0.5,209.5,99.8,13.2,26.7,11.3,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-13,5,7.9,233,16.4,13.4,8.9,7,101030,0,25351,0.4,191.2,90.9,10.2,23.1,10,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-14,6,3.1,157,19.5,12.5,8.5,8.2,101950,0,34122,0.3,109.3,76.5,24.6,20.2,5.6,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-15,1,12.7,298,21.5,12.9,6.2,0,103100,0,35148,0.4,170.60001,97.9,18.7,32.5,8.4,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-16,2,10.9,276,22.8,14.9,8.2,0,103560,0,36268,0.4,155,99.8,19.1,35.7,8.5,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-17,1,9,252,23.8,16.2,9.5,0,103190,0,38147,0.6,200.5,120,11.8,44.9,11,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-18,2,9.5,259,23.5,17.6,11.3,0,102330,0,43663,0.5,147,116.2,26,38.6,8.8,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-19,0,13.6,313,26.3,17.9,12.2,0,101210,0,37088,0.5,147.10001,123.1,24.1,48.1,8.1,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-20,1,10.9,280,20.1,20,13.7,0,100360,0,33626,0.6,216.8,131.2,16.3,35.8,11.3,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-21,5,2.4,147,19.3,17.4,14.7,0,100700,0,34437,0.4,139.7,90.1,24.3,29.5,8.8,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-22,2,5.9,210,17.8,14.5,9.6,8,100820,0,30819,0.6,196.39999,109.2,17.2,28.8,10.6,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-23,6,4.8,192,17,15,12.1,6,100160,0,30556,0.5,180.60001,112.5,17.9,29,9.4,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-24,6,3.9,177,16.2,14.1,11.2,11.6,100540,0,18723,0.5,156.2,103.6,14.4,25,9.4,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-25,7,3.2,165,18.2,13.7,11.2,2.4,100960,0,33401,0.5,132.5,93.6,18,25.8,8.4,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-26,2,13.2,314,13.4,13.9,9.6,3,101700,0,12049,0.3,72.3,61.6,19.7,15,6.1,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-27,7,0,81,13.4,11.3,9.1,9.6,101880,0,14446,0.3,64.3,55.5,34.4,14.2,5.5,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-28,7,0,81,16.1,12,10.6,9.8,101460,0,21978,0.4,136.5,72.8,11.6,19.5,9,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-29,8,0,81,19.6,12.7,9.3,0,101180,0,29229,0.5,194,101.3,7.7,31.1,11.5,192.765236195915,92.1955074363389,8.326196,2.35810715151226,10.5352755942174,0.107946,NA
2014-05-30,7,1.7,136,16.4,15.8,11.9,0,101530,0,31331,0.2,77.6,64.5,20.5,23.9,5.3,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-05-31,7,0,82,19.2,14.6,12.8,0,102310,0,35040,0.2,73.8,72.3,28.2,20.3,5.8,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-01,5,5.1,201,22.2,13.7,8.2,0,102520,0,36655,0.3,75.3,78.2,36.4,27.6,6.1,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-02,4,8.8,259,21.2,16.5,10.8,0.2,102210,0,33481,0.5,230.8,123.2,11.4,32.4,13.1,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-03,6,3.4,173,19.9,17.1,13,0.2,101830,0,29332,0.6,273,117.8,8.3,32.5,14.9,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-04,7,2,145,15.7,16.2,12.5,4.4,101240,0,25905,0.6,291,130.5,7,31.1,15.5,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-05,6,2.6,158,19.7,13.6,11.5,6,100490,0,34617,0.5,242.5,123.3,7.9,29.9,13.3,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-06,4,8.9,262,23.6,14,8.2,0,101030,0,37440,0.5,208.89999,136.7,15.4,34,11.9,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-07,1,12.3,308,22.3,15.8,7.9,1.8,101300,0,29919,0.4,167.7,114.1,11.5,35.9,10.7,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-08,4,5.6,213,24.5,18.7,15,2.4,101200,0,44415,0.4,160.3,109.9,15.6,25.6,10.8,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-09,3,11.9,303,26,18.8,13.1,0,101840,0,34305,0.6,201.3,124.9,13.7,35.7,11.4,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-10,4,6,220,22.5,20.6,15.2,1.4,101580,0,40128,0.6,248.8,124.4,9.4,33.3,13.6,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-11,1,14,330,22.4,18,13.4,0,101790,0,39582,0.4,183.10001,103.4,15.5,28.6,10.2,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-12,2,9.8,276,25,16.6,10.8,0,102610,0,39928,0.4,137.2,107.6,20.8,27.4,8.5,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-13,1,13.1,320,26.1,18.5,11.9,0,102790,0,40036,0.3,88.8,92.6,28.9,26.3,6.1,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-14,2,12.4,311,22.2,19.7,13.3,5.8,102440,0,32758,0.2,48.3,52,28.3,19.5,3.8,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-15,5,5,204,18.5,18.5,14.8,2.8,102500,0,28944,0.2,32.1,37.5,34.8,9.8,2.6,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-16,8,0.1,89,17.8,16.3,14,0,102800,0,31592,0.2,47.9,48.1,26.8,14.8,3.3,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-17,7,1.8,142,21.4,15.3,12.8,0,102800,0,37658,0.2,36.2,47.6,35,17.5,2.5,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-18,4,9.5,273,22.5,17.3,13.2,0.2,102740,0,35431,0.2,62.3,46.6,14.9,13.8,3.9,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-19,4,7,237,21.5,18.1,13.6,0,102620,0,36113,0.3,124.4,66.5,9.6,26.7,7.6,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-20,3,4.9,203,23.4,16.9,12.2,0,102300,0,36924,0.3,120.1,79.4,14.7,24.3,7.9,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-21,4,7.5,244,24.1,17.5,11.5,0,102230,0,42463,0.3,100.7,80.4,26.3,24,7.1,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-22,1,13.2,322,23.9,18.7,13.2,0,101970,0,41596,0.4,105.4,89.4,20.9,26.8,7.3,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-23,3,6.8,234,25.8,18.8,13.7,0,102130,0,35206,0.5,170.7,110.2,13.4,29.3,10.4,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-24,5,4.9,203,24.9,20.1,14.3,0,102210,0,38066,0.3,75.3,68.2,24.5,24.6,6,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-25,3,9.7,276,21.3,19.3,13.7,0,101930,0,39623,0.3,80.7,73.6,28.3,18.3,5,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-26,3,11.6,301,21.8,16.4,11.4,0,101820,0,35438,0.4,159.5,112.8,19.3,30.1,9.1,188.08251980252,98.213077470013,8.279265,2.28824112774288,10.4946689565872,0.133305,NA
2014-06-27,4,5.5,213,23.3,16.6,11.4,1.2,101530,0,35912,0.5,236.10001,114.4,10.8,37.2,12.4,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-06-28,3,5.9,219,18.8,18.6,13.9,0,101220,0,20199,0.4,162.7,79,12.1,22.4,9.8,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-06-29,5,3.9,185,19.5,15.5,12.2,13.8,101020,0,26714,0.2,44.8,46.7,36.6,13.9,3.8,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-06-30,5,6.8,233,21.2,16.1,12.6,0,101310,0,32193,0.3,164.89999,101.9,11.3,27.2,9.3,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-01,5,5.3,209,23.3,15.5,9.8,0.6,101740,0,39495,0.4,152,101.8,17.2,26.7,8.5,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-02,2,10.7,288,24.7,17.5,11.7,0,101990,0,40878,0.6,216.10001,114.6,9,34.2,11.4,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-03,1,11.1,293,27.1,17.9,11.1,0,102270,0,43116,0.6,248.39999,143.89999,12.2,35.6,12.5,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-04,1,14.4,334,27,20.1,13.1,0,101930,0,38316,0.6,222.39999,120.4,11.3,32.5,11.7,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-05,2,12.4,309,21.9,20.5,14,3.6,100810,0,27332,0.6,169.7,87.6,7.5,25.4,10.1,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-06,7,0.8,115,21.9,19.2,16.5,0,100190,0,31117,0.5,158.39999,86.9,9,26.7,10.5,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-07,5,3.7,179,21.5,17.9,13.9,1.6,100560,0,36191,0.5,184,90.8,7.2,30.3,10.1,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-08,2,7.2,237,20.4,16.4,11.2,0,101480,0,35107,0.4,137,76.2,10.5,21,9.1,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-09,6,6.3,223,23.4,16.1,11.7,7.6,101550,0,38844,0.2,54.8,52.3,30.3,23.9,3.9,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-10,3,5.3,206,21.9,17.7,12,0,101790,0,32108,0.3,58.3,57.4,25.7,18.3,4.2,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-11,5,2.7,159,21.1,18.2,14.5,0.2,101780,0,27618,0.4,83.8,61.2,17.4,20.9,6.4,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-12,5,0,79,27.7,16.8,12.4,0.2,101770,0,38331,0.5,104.2,81.9,24.2,27.4,7.5,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-13,4,7.3,236,24.2,21.1,14.4,1.8,101360,0,33227,0.4,109.1,59.7,18.5,18.1,8.4,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-14,5,6.5,224,25.2,20.7,17.1,0,100850,0,38450,0.5,132.7,88.2,17.4,21.6,8.1,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-15,2,11.1,288,26.5,18.5,11.7,0,101420,0,40888,0.5,155.10001,92.3,12.6,23.7,9.6,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-16,4,7.7,241,27.4,22.2,17.8,0,101810,0,42341,0.6,218.39999,120.7,5.8,33.5,12,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-17,3,8.5,251,29.1,20.8,14.1,0,102070,0,42404,0.5,171.10001,104.9,12.8,28.1,10.6,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-18,3,10.8,282,30.3,23.2,17.3,6.6,102000,0,40543,0.7,180.5,140.5,15.8,40.9,10.5,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-19,3,11,284,28.3,24.1,17.9,1.4,101290,0,37061,0.6,138.3,120.4,18.4,36.3,9.6,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-20,3,4.9,195,26.9,24,19.6,0.4,100830,0,34379,0.4,88.7,77.1,23.6,28.7,7.6,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-21,3,3.7,174,26.9,22.2,17.5,0,101030,0,38499,0.3,69.2,61.6,24.4,23.2,5.9,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-22,1,7,227,27.5,21.4,15.9,0,101820,0,42928,0.3,47.8,56.8,32.8,21.1,3.5,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-23,0,13.1,307,29.8,21.7,15.9,0,102250,0,42486,0.3,58.5,74,38.2,24.7,3.5,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-24,1,10.9,279,29.6,22.7,15.5,0,101980,0,42412,0.4,54.5,70.5,36.8,25.3,4,191.101571493063,102.617403710242,8.252254,2.47243845251882,10.7756372961156,0.124303,NA
2014-07-25,1,11.9,290,27.3,22.9,16.1,0,101720,0,31881,0.4,58.6,65.9,23,27.9,5.4,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-07-26,3,5.4,200,29.1,21.9,16.5,10,101690,0,43788,0.3,25.8,51.9,NA,24.8,5.5,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-07-27,3,10.8,275,26.2,23.6,18,0,101640,0,39917,0.3,26.8,46,36.1,17.5,5.3,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-07-28,3,5.4,198,23.5,22.4,18.5,15.6,101650,0,36203,0.3,25.4,41.5,34.7,17.4,3.2,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-07-29,6,3.2,160,27.2,18.5,13.4,1,101550,0,42308,0.3,30.2,43.3,37.4,18.1,4.3,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-07-30,3,11.3,278,26.4,21.5,15.7,0,101590,0,43044,0.4,55.8,67.6,27,25.6,6.1,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-07-31,1,12.6,293,25.5,20.4,14.4,0,101580,0,41970,0.6,165.5,102.3,8.9,35.8,11.5,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-01,2,8.7,243,25.4,19.8,14.1,0,101390,0,40009,0.6,201.2,118.7,8.8,36.6,12.8,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-02,2,5.5,196,24.6,20.6,15.7,0,100880,0,38046,0.5,105.3,87.9,14.3,26,9.5,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-03,3,5.3,192,24.2,20.4,16.1,1.8,100370,0,41944,0.4,104.4,87.4,18,24.4,8.7,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-04,1,10.7,266,24.3,18.4,12.5,0,100950,0,39856,0.5,173.89999,107.7,10.1,29.2,11.9,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-05,3,8.1,231,25.1,18.9,13.5,0,101580,0,40716,0.6,177,108.1,10.2,33.1,11.5,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-06,2,4.2,172,26.4,19.3,13.5,9.6,101760,0,38665,0.5,163.2,104.3,9.8,27.9,10.7,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-07,4,8.5,234,26.1,21.5,16.6,0,101150,0,42491,0.4,99.7,88.8,14.6,23.5,9.6,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-08,1,10,253,23.7,20.4,14.6,0,101390,0,34234,0.6,138.7,103.7,11.4,33.4,11.1,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-09,5,2.2,134,23.7,19.7,15.6,22.2,100810,0,47454,0.6,164.60001,105.5,9.9,31.1,11.9,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-10,4,9.7,247,22.6,18.6,13.4,6.8,100720,0,23980,0.5,97.1,75.4,15.9,21.6,8.5,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-11,5,4.6,175,21.9,18.8,15,3.4,99960,0,31725,0.6,186.8,100.8,10.5,28,10.8,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-12,1,8.7,232,20.7,17.4,12.9,19.2,100770,0,34827,0.6,198.60001,119.8,11.7,31.9,11.4,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-13,2,7.3,212,22.7,16.5,12.2,0.4,100730,0,37856,0.4,97.7,73.6,13.9,19,8.1,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-14,2,9.9,244,21.6,17.3,11.8,0,100550,0,27185,0.6,201,112.7,6.1,28.9,13.4,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-15,5,3.5,153,20.7,17.5,13.3,6.6,100960,0,32510,0.3,44.4,53.5,18.4,17.4,6.8,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-16,6,2.8,140,21.8,16.4,12.1,0,101610,0,47245,0.4,87.9,84.9,14.6,20.9,7.9,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
2014-08-17,5,7,203,21.5,16.7,11.6,0,102000,0,39952,0.4,74.7,70.8,19.4,17.7,7.3,169.244658794379,97.2751575793228,8.154088,1.96604361843088,10.6461822657022,0.178233,NA
